ID,NAME,DATEADDED,LOCATION,MD5_HASH,SHA256_HASH,CUCKOO_ID,MALICIOUS,DOWNLOADED,CATEGORY
43,057026ba4e1aa40f708688ad2fbb32ddb069cf3a1e277e92c5b14a275b7a5ae4.exe,2021-08-27 20:46:33,EKANS_057026ba4e1aa40f708688ad2fbb32ddb069cf3a1e277e92c5b14a275b7a5ae4.exe,57134981fb5f6db5db8d7f3051503dc1,057026ba4e1aa40f708688ad2fbb32ddb069cf3a1e277e92c5b14a275b7a5ae4,116,1,1,EKANS
49,6103e26f6f9d5fd895d9c06e1f5e141ce74d8ebda999cda6a58a4393de5ed094.exe,2021-08-27 20:46:34,Babuk_6103e26f6f9d5fd895d9c06e1f5e141ce74d8ebda999cda6a58a4393de5ed094.exe,cafe07d8c34108007372bd8df42d9ef9,6103e26f6f9d5fd895d9c06e1f5e141ce74d8ebda999cda6a58a4393de5ed094,87,1,1,Babuk
50,ab4eae618bb05b4fb4a8d3790a0d18a3e1566ab477519991cb161398803a8847.exe,2021-08-27 20:46:34,Babuk_ab4eae618bb05b4fb4a8d3790a0d18a3e1566ab477519991cb161398803a8847.exe,03f524377f461bfa70859fb5805b5a03,ab4eae618bb05b4fb4a8d3790a0d18a3e1566ab477519991cb161398803a8847,98,1,1,Babuk
51,bb31f235e86b0fda185e6580ef5327f80d6a6c754f78499e8647de5e229769cc.exe,2021-08-27 20:46:34,Babuk_bb31f235e86b0fda185e6580ef5327f80d6a6c754f78499e8647de5e229769cc.exe,b8e5bd86046b596d8cf43843f433bb5d,bb31f235e86b0fda185e6580ef5327f80d6a6c754f78499e8647de5e229769cc,123,1,1,Babuk
52,f1719415abe4dcba0daef0a1e5c8994d1d3c0c659d3e0a11b34f307370dd8683.exe,2021-08-27 20:46:34,Babuk_f1719415abe4dcba0daef0a1e5c8994d1d3c0c659d3e0a11b34f307370dd8683.exe,0bbb5eafade47a9d212a23fc886646b7,f1719415abe4dcba0daef0a1e5c8994d1d3c0c659d3e0a11b34f307370dd8683,181,1,1,Babuk
75,03a178251c26c86b518a785027f99295fb4f8c797a5aee9f1b2e6f75433890db.exe,2021-08-27 20:46:34,GandCrab_03a178251c26c86b518a785027f99295fb4f8c797a5aee9f1b2e6f75433890db.exe,d59e87e94a44510416e2b45d2a4cf752,03a178251c26c86b518a785027f99295fb4f8c797a5aee9f1b2e6f75433890db,139,1,1,GandCrab
76,4bfe4c1587bf66b0c649aa94c5639405b17a1795c19c1505ff55d87fe9cc882b.exe,2021-08-27 20:46:34,GandCrab_4bfe4c1587bf66b0c649aa94c5639405b17a1795c19c1505ff55d87fe9cc882b.exe,ea9cedcd186623fe754731a983af2fdd,4bfe4c1587bf66b0c649aa94c5639405b17a1795c19c1505ff55d87fe9cc882b,196,1,1,GandCrab
212,katyusha,2021-08-27 20:46:36,Katyusha_katyusha,7f87db33980c0099739de40d1b725500,d00ee0e6eab686424f8d383e151d22005f19adbda5b380a75669629e32fe12a6,170,1,1,Katyusha
215,d7f19de8eb2461c635c0170448a58a1ec6e6de014b4410883f87d0b5d7868e65.exe,2021-08-27 20:46:36,Maoloa_d7f19de8eb2461c635c0170448a58a1ec6e6de014b4410883f87d0b5d7868e65.exe,67438e8ddb537ef31fd86c5b046e986b,d7f19de8eb2461c635c0170448a58a1ec6e6de014b4410883f87d0b5d7868e65,178,1,1,Maoloa
216,a2d60af7bebac9b299db109f8162ed6335fb5dda08f57f00e9dc809d4f138428.exe,2021-08-27 20:46:36,Encrpt3d_a2d60af7bebac9b299db109f8162ed6335fb5dda08f57f00e9dc809d4f138428.exe,b36e5c508efea796731d444c189b413c,a2d60af7bebac9b299db109f8162ed6335fb5dda08f57f00e9dc809d4f138428,119,1,1,Encrpt3d
221,4e2554b448424859b508433e6c4a043718343febc7894a849f446dd197b47d1e.exe,2021-08-27 20:46:37,Maze_4e2554b448424859b508433e6c4a043718343febc7894a849f446dd197b47d1e.exe,90c0d9bae24b7101eb934b5e4ad2e4f4,4e2554b448424859b508433e6c4a043718343febc7894a849f446dd197b47d1e,205,1,1,Maze
249,3fe7335d5876e6f54eca61bb2140274f1d2f87d42f1a6168c3a1d87e17f2bd16.exe,2021-08-27 20:46:38,HANTA_3fe7335d5876e6f54eca61bb2140274f1d2f87d42f1a6168c3a1d87e17f2bd16.exe,45abf1c6243ca041b3cf9d17ada882fd,3fe7335d5876e6f54eca61bb2140274f1d2f87d42f1a6168c3a1d87e17f2bd16,141,1,1,HANTA
250,4d86207c8b1552b199903ffa2db244417369b657130db6be924b2ea2a42b28fb.exe,2021-08-27 20:46:38,HANTA_4d86207c8b1552b199903ffa2db244417369b657130db6be924b2ea2a42b28fb.exe,188a6172bcc72b12a6b2aace45f2812e,4d86207c8b1552b199903ffa2db244417369b657130db6be924b2ea2a42b28fb,197,1,1,HANTA
258,dee28396d1ec3e91bad9b0cb0b945a5512a70882bffbb1f47e153b27b41977df.exe,2021-08-27 20:46:38,BB_dee28396d1ec3e91bad9b0cb0b945a5512a70882bffbb1f47e153b27b41977df.exe,c86e8425a3c9f4c1c475898d9a54a6d9,dee28396d1ec3e91bad9b0cb0b945a5512a70882bffbb1f47e153b27b41977df,86,1,1,BB
281,75574b8553f0c59e2d26cafd3cf92fe38eb815d6f11a3473cdb39741bbda72fd.exe,2021-08-27 20:46:39,HiddenTear_75574b8553f0c59e2d26cafd3cf92fe38eb815d6f11a3473cdb39741bbda72fd.exe,8ad3b3c4396af8f9661168f4d3fda7a4,75574b8553f0c59e2d26cafd3cf92fe38eb815d6f11a3473cdb39741bbda72fd,145,1,1,HiddenTear
282,188a788960d15df85065cbc52f537434f3abd41aabd3299531fb58dfa98bbb1a.exe,2021-08-27 20:46:39,HiddenTear_188a788960d15df85065cbc52f537434f3abd41aabd3299531fb58dfa98bbb1a.exe,22e496083d46047375130e0a2dd4cd78,188a788960d15df85065cbc52f537434f3abd41aabd3299531fb58dfa98bbb1a,199,1,1,HiddenTear
286,af53e36a62f237597b47d34349e40c16a3682a492fe7c320c7e834f6247e078a.exe,2021-08-27 20:46:39,CryptoDarkRubix_af53e36a62f237597b47d34349e40c16a3682a492fe7c320c7e834f6247e078a.exe,76d274c823439cf02f18a0deccfe70c5,af53e36a62f237597b47d34349e40c16a3682a492fe7c320c7e834f6247e078a,106,1,1,CryptoDarkRubix
287,d31742a33f52f5d3326a828f73c666d605c07b2070f5a863fce7d97a4b1cfee2.exe,2021-08-27 20:46:39,DeathHiddenTear_d31742a33f52f5d3326a828f73c666d605c07b2070f5a863fce7d97a4b1cfee2.exe,b550e47de0ed9a121a560c7bb24b67db,d31742a33f52f5d3326a828f73c666d605c07b2070f5a863fce7d97a4b1cfee2,111,1,1,DeathHiddenTear
288,jigsaw,2021-08-27 20:46:40,Jigsaw_jigsaw,2773e3dc59472296cb0024ba7715a64e,3ae96f73d805e1d3995253db4d910300d8442ea603737a1428b613061e7f61e7,168,1,1,Jigsaw
289,86e0eac8c5ce70c4b839ef18af5231b5f92e292b81e440193cdbdc7ed108049f.bin,2021-08-27 20:46:40,LucyLocker_86e0eac8c5ce70c4b839ef18af5231b5f92e292b81e440193cdbdc7ed108049f.bin,c850f942ccf6e45230169cc4bd9eb5c8,86e0eac8c5ce70c4b839ef18af5231b5f92e292b81e440193cdbdc7ed108049f,175,1,1,LucyLocker
290,e435a95489a4ebdfdc12031091f92a7f9c5e3f6cc9b55355ee4030d82553e9ac.exe,2021-08-27 20:46:40,MountLocker_e435a95489a4ebdfdc12031091f92a7f9c5e3f6cc9b55355ee4030d82553e9ac.exe,2f512bcf9d5fb1930365ecde38f683dc,e435a95489a4ebdfdc12031091f92a7f9c5e3f6cc9b55355ee4030d82553e9ac,208,1,1,MountLocker
303,5474b58de90ad79d6df4c633fb773053fecc16ad69fb5b86e7a2b640a2a056d6.exe,2021-08-27 20:46:40,Matrix_5474b58de90ad79d6df4c633fb773053fecc16ad69fb5b86e7a2b640a2a056d6.exe,504890ff01be54dfa0ce0b92624614a2,5474b58de90ad79d6df4c633fb773053fecc16ad69fb5b86e7a2b640a2a056d6,179,1,1,Matrix
304,7b5e536827c3bb9f8077aed78726585739bcde796904edd6c4faadc9a8d22eaf.exe,2021-08-27 20:46:40,Matrix_7b5e536827c3bb9f8077aed78726585739bcde796904edd6c4faadc9a8d22eaf.exe,9c872367555dcd5901651f9c768fca5b,7b5e536827c3bb9f8077aed78726585739bcde796904edd6c4faadc9a8d22eaf,203,1,1,Matrix
308,32eadf068d9d090fcf57145a09df4ce515c196387e409a01fbf052ff790879bf.exe,2021-08-27 20:46:40,Dharma_32eadf068d9d090fcf57145a09df4ce515c196387e409a01fbf052ff790879bf.exe,aedc3ee8df28aac5cea3328c83826971,32eadf068d9d090fcf57145a09df4ce515c196387e409a01fbf052ff790879bf,113,1,1,Dharma
309,3e7f30a802c595379ad3158ffe4ba5bc9e4a4d304430a2d846330adee70dc9a5.exe,2021-08-27 20:46:40,Dharma_3e7f30a802c595379ad3158ffe4ba5bc9e4a4d304430a2d846330adee70dc9a5.exe,a59d58c0d8e7d0baa3107eae0e1adbd7,3e7f30a802c595379ad3158ffe4ba5bc9e4a4d304430a2d846330adee70dc9a5,130,1,1,Dharma
310,b565c8e1e81796db13409f37e4bd28877272b5e54ab5c0a3d9b6a024e7f5a039.exe,2021-08-27 20:46:40,Dharma_b565c8e1e81796db13409f37e4bd28877272b5e54ab5c0a3d9b6a024e7f5a039.exe,0c4cbf1cb8e5065f8df8c8adc4f80e84,b565c8e1e81796db13409f37e4bd28877272b5e54ab5c0a3d9b6a024e7f5a039,188,1,1,Dharma
348,48689c986eb553e6a7aeba973501b9660cb1418d4ec3ba9d0511f82799d1422c.exe,2021-08-27 20:46:41,Avaddon_48689c986eb553e6a7aeba973501b9660cb1418d4ec3ba9d0511f82799d1422c.exe,79cdf459683c39e9704a37a6be9bc877,48689c986eb553e6a7aeba973501b9660cb1418d4ec3ba9d0511f82799d1422c,97,1,1,Avaddon
349,e24f69aa8738d14b85ad76a1783d51120b8b6ba467190fe7d8f96ad2969c8fdf.exe,2021-08-27 20:46:41,Avaddon_e24f69aa8738d14b85ad76a1783d51120b8b6ba467190fe7d8f96ad2969c8fdf.exe,ccede1200a6e8eff54a358fa1e6d119a,e24f69aa8738d14b85ad76a1783d51120b8b6ba467190fe7d8f96ad2969c8fdf,122,1,1,Avaddon
350,c14dd4a0831ea2548e1ddfd54b9704fe8ad0057924ede041c8c064b66690a028.exe,2021-08-27 20:46:41,Avaddon_c14dd4a0831ea2548e1ddfd54b9704fe8ad0057924ede041c8c064b66690a028.exe,53717dc73f61b0f9551cb62d6fca2e4a,c14dd4a0831ea2548e1ddfd54b9704fe8ad0057924ede041c8c064b66690a028,180,1,1,Avaddon
353,Matsnu-MBRwipingRansomware_1B2D2A4B97C7C2727D571BBF9376F54F_Inkasso Rechnung vom 27.05.2013 .com_,2021-08-27 20:46:41,Matsnu_Matsnu-MBRwipingRansomware_1B2D2A4B97C7C2727D571BBF9376F54F_Inkasso Rechnung vom 27.05.2013 .com_,1b2d2a4b97c7c2727d571bbf9376f54f,7634433f8fcf4d13fb46d680802e48eeb160e0f51e228cae058436845976381e,204,1,1,Matsnu
354,82385c5627675bb1a2f760238c766d1b8d3c31e109e067334959c084d62e5d55.exe,2021-08-27 20:46:41,Pojie_82385c5627675bb1a2f760238c766d1b8d3c31e109e067334959c084d62e5d55.exe,abec217429330d3c6cb587d614331bd8,82385c5627675bb1a2f760238c766d1b8d3c31e109e067334959c084d62e5d55,215,1,1,Pojie
355,43bbfb3389deb3846bba19a8ab2e9c8fd9b581720962b8170d4a63ad816b5804.exe,2021-08-27 20:46:41,FuxSocy_43bbfb3389deb3846bba19a8ab2e9c8fd9b581720962b8170d4a63ad816b5804.exe,99e9d08f5158274c3be9a6b3be8d4ce1,43bbfb3389deb3846bba19a8ab2e9c8fd9b581720962b8170d4a63ad816b5804,138,1,1,FuxSocy
356,d786355c1b3dc741103873aed46d8ffa3430d113a27482f37f3ffc7c978747f6.exe,2021-08-27 20:46:41,FuxSocy_d786355c1b3dc741103873aed46d8ffa3430d113a27482f37f3ffc7c978747f6.exe,481efd7b7bed17fde68f76d5f1e4b498,d786355c1b3dc741103873aed46d8ffa3430d113a27482f37f3ffc7c978747f6,195,1,1,FuxSocy
361,8d2f2ee24882afe11f50e3d6d9400e35fa66724b321cb9f5a246baf63cbc1788.exe,2021-08-27 20:46:42,CryptoLocker_8d2f2ee24882afe11f50e3d6d9400e35fa66724b321cb9f5a246baf63cbc1788.exe,7fefb77a270715166ddd1e323695a9bd,8d2f2ee24882afe11f50e3d6d9400e35fa66724b321cb9f5a246baf63cbc1788,107,1,1,CryptoLocker
362,b621f1f8982275608b48ba66fb69fdc6a1dfd9292b9725daf5f45b25493c4680.exe,2021-08-27 20:46:42,Epsilon_b621f1f8982275608b48ba66fb69fdc6a1dfd9292b9725daf5f45b25493c4680.exe,68e79d26e4276efb489cfe9f297b92a3,b621f1f8982275608b48ba66fb69fdc6a1dfd9292b9725daf5f45b25493c4680,120,1,1,Epsilon
363,b5e178f6b78d77fa92e271409eb3d0472c5608df13fbb7de1f8501f0ee87a8d0.exe,2021-08-27 20:46:42,Epsilon_b5e178f6b78d77fa92e271409eb3d0472c5608df13fbb7de1f8501f0ee87a8d0.exe,c6ec91aaa2bba2deb31fb645a2f9b9e4,b5e178f6b78d77fa92e271409eb3d0472c5608df13fbb7de1f8501f0ee87a8d0,134,1,1,Epsilon
364,6b2affdfb3fe673b22ba6108fc78986ffea8167c5f3a80834e48378659d0ea83.exe,2021-08-27 20:46:42,Epsilon_6b2affdfb3fe673b22ba6108fc78986ffea8167c5f3a80834e48378659d0ea83.exe,77d69cda0eebcd83f3a5e48d5f46a0d6,6b2affdfb3fe673b22ba6108fc78986ffea8167c5f3a80834e48378659d0ea83,192,1,1,Epsilon
369,ff68685fdcd4c84426418963ce5cb961775419863cd02e8f2f69c6d46b3d134c.exe,2021-08-27 20:46:42,Jackpot_ff68685fdcd4c84426418963ce5cb961775419863cd02e8f2f69c6d46b3d134c.exe,a542cbb17361195e396a3746a542ad9f,ff68685fdcd4c84426418963ce5cb961775419863cd02e8f2f69c6d46b3d134c,167,1,1,Jackpot
372,20f7fce0e0f522a1fe1c6b51967fc1236e428d8ce45dc2a10738d03db57beb44.exe,2021-08-27 20:46:43,4444_20f7fce0e0f522a1fe1c6b51967fc1236e428d8ce45dc2a10738d03db57beb44.exe,fe0a568b8a02fc0acfeba4bfc778e14f,20f7fce0e0f522a1fe1c6b51967fc1236e428d8ce45dc2a10738d03db57beb44,80,1,1,4444
373,clop.bin,2021-08-27 20:46:43,#Other_clop.bin,a04eb443870896fbe9a0b6468c4844f7,a867deb1578088d066941c40e598e4523ab5fd6c3327d3afb951073bee59fb02,79,1,1,#Other
374,revil_sodinokibi,2021-08-27 20:46:43,#Other_revil_sodinokibi,6e3efb83299d800edf1624ecbc0665e7,2ca64feaaf5ab6cf96677fbc2bc0e1995b3bc93472d7af884139aa757240e3f6,81,1,1,#Other
375,phobos.bin,2021-08-27 20:46:44,#Other_phobos.bin,e59ffeaf7acb0c326e452fa30bb71a36,a91491f45b851a07f91ba5a200967921bf796d38677786de51a4a8fe5ddeafd2,83,1,1,#Other
376,61ed6d658982a4c7b3d3c403b02c64ce78237257d51755bc53f58681fdc6dbe9,2021-08-27 20:46:44,#Other_61ed6d658982a4c7b3d3c403b02c64ce78237257d51755bc53f58681fdc6dbe9,cba332f4fe24a868b684f0db60426949,61ed6d658982a4c7b3d3c403b02c64ce78237257d51755bc53f58681fdc6dbe9,94,1,1,#Other
377,1d4322dbad293847de14eca09bee5056eaede7ce178490e101642bf1f5875e37,2021-08-27 20:46:44,#Other_1d4322dbad293847de14eca09bee5056eaede7ce178490e101642bf1f5875e37,82a06c622ba85f44f138889e233c5efa,1d4322dbad293847de14eca09bee5056eaede7ce178490e101642bf1f5875e37,95,1,1,#Other
378,131.exe,2021-08-27 20:46:44,Mamba_131.exe,409d80bb94645fbc4a1fa61c07806883,2ecc525177ed52c74ddaaacd47ad513450e85c01f2616bf179be5b576164bf63,177,1,1,Mamba
379,3fc382ae51ceca3ad6ef5880cdd2d89ef508f368911d3cd41c71a54453004c55.dll,2021-08-27 20:46:44,Egregor_3fc382ae51ceca3ad6ef5880cdd2d89ef508f368911d3cd41c71a54453004c55.dll,c3c7a97da396085eb48953e638c3c9c6,3fc382ae51ceca3ad6ef5880cdd2d89ef508f368911d3cd41c71a54453004c55,118,1,1,Egregor
380,42ac07c5175d88d6528cfe3dceacd01834323f10c4af98b1a190d5af7a7bb1cb.dll,2021-08-27 20:46:44,Egregor_42ac07c5175d88d6528cfe3dceacd01834323f10c4af98b1a190d5af7a7bb1cb.dll,1a65aae1076d8026bde8e576adcdadd2,42ac07c5175d88d6528cfe3dceacd01834323f10c4af98b1a190d5af7a7bb1cb,133,1,1,Egregor
381,319ec80eae65c1d39df27c80b52fe7fe1fadc6e9ceabf72f57d1b29e0467ac02.dll,2021-08-27 20:46:44,Egregor_319ec80eae65c1d39df27c80b52fe7fe1fadc6e9ceabf72f57d1b29e0467ac02.dll,1989da2404fb8006dc6a71d1777b1521,319ec80eae65c1d39df27c80b52fe7fe1fadc6e9ceabf72f57d1b29e0467ac02,191,1,1,Egregor
399,fad5762531487da0f76f144c248ca753b83389dee88407ddb4ae7b6a078ffdfb.exe,2021-08-27 20:46:45,Expiro_fad5762531487da0f76f144c248ca753b83389dee88407ddb4ae7b6a078ffdfb.exe,bac851eb7c300d9a66f9b1ede88d3af1,fad5762531487da0f76f144c248ca753b83389dee88407ddb4ae7b6a078ffdfb,137,1,1,Expiro
400,155f3c2b2fe4fe43a1795c220ceb309b5e68f22ccd3a2cc7f2e6e2df5644717b.exe,2021-08-27 20:46:45,Expiro_155f3c2b2fe4fe43a1795c220ceb309b5e68f22ccd3a2cc7f2e6e2df5644717b.exe,be84ddd964ad16a6e8f8d4cbf8afdc35,155f3c2b2fe4fe43a1795c220ceb309b5e68f22ccd3a2cc7f2e6e2df5644717b,194,1,1,Expiro
402,d4492a9eb36f87a9b3156b59052ebaf10e264d5d1ce4c015a6b0d205614e58e3.exe,2021-08-27 20:46:45,Nefilim_d4492a9eb36f87a9b3156b59052ebaf10e264d5d1ce4c015a6b0d205614e58e3.exe,8f90539c405672016c0dec7ac3574eea,d4492a9eb36f87a9b3156b59052ebaf10e264d5d1ce4c015a6b0d205614e58e3,210,1,1,Nefilim
407,faa47da24f0494f637c0264a6d1d53f033a693c5bce624b8e9d4c525dd0e2e9f.exe,2021-08-27 20:46:45,Crypt888_faa47da24f0494f637c0264a6d1d53f033a693c5bce624b8e9d4c525dd0e2e9f.exe,c30b770ed4e60beb23972392af2be97e,faa47da24f0494f637c0264a6d1d53f033a693c5bce624b8e9d4c525dd0e2e9f,105,1,1,Crypt888
408,650eb12a21a9ab6b9a3063f366e59066f12040cad0ff5967b028d9c199abc955.xls,2021-08-27 20:46:45,LolKek_650eb12a21a9ab6b9a3063f366e59066f12040cad0ff5967b028d9c199abc955.xls,400e6efd2c77e645e0dc39c2982ddf56,650eb12a21a9ab6b9a3063f366e59066f12040cad0ff5967b028d9c199abc955,174,1,1,LolKek
409,0d2137d133179a2fbff7bf38a8125d4b74e9615aaa47b5f4a3056eccce7a8f6e.exe,2021-08-27 20:46:45,InfinityLock_0d2137d133179a2fbff7bf38a8125d4b74e9615aaa47b5f4a3056eccce7a8f6e.exe,24f89b42a9614bfbdb4c2bf97c0b0257,0d2137d133179a2fbff7bf38a8125d4b74e9615aaa47b5f4a3056eccce7a8f6e,166,1,1,InfinityLock
410,27a1f89ce5a37815010c8411dddec85d5d66e81a957ad722fbd2dc64f99651c8.exe,2021-08-27 20:46:45,InfinityLock_27a1f89ce5a37815010c8411dddec85d5d66e81a957ad722fbd2dc64f99651c8.exe,3822d0484ec81d615a0913c398ad1f83,27a1f89ce5a37815010c8411dddec85d5d66e81a957ad722fbd2dc64f99651c8,200,1,1,InfinityLock
411,04d8109c6c78055d772c01fefe1e5f48a70f2a65535cff17227b5a2c8506b831.exe,2021-08-27 20:46:45,CryLock_04d8109c6c78055d772c01fefe1e5f48a70f2a65535cff17227b5a2c8506b831.exe,01a378b49db5cdae61453520e58fd7a8,04d8109c6c78055d772c01fefe1e5f48a70f2a65535cff17227b5a2c8506b831,104,1,1,CryLock
412,77f1ebb5392e31c451ffa322b88e87fc235ba4450033c5987822f2564a0fde9e.exe,2021-08-27 20:46:45,CryLock_77f1ebb5392e31c451ffa322b88e87fc235ba4450033c5987822f2564a0fde9e.exe,50a164008cba747df122c26dddeff2da,77f1ebb5392e31c451ffa322b88e87fc235ba4450033c5987822f2564a0fde9e,127,1,1,CryLock
413,03014ebd23ea5748d944cadd8b2ab3001fea716b877ff537737eee63ee5cfe28.exe,2021-08-27 20:46:45,CryLock_03014ebd23ea5748d944cadd8b2ab3001fea716b877ff537737eee63ee5cfe28.exe,fcd9c002e5d17156f5b10103f0a8d4c4,03014ebd23ea5748d944cadd8b2ab3001fea716b877ff537737eee63ee5cfe28,185,1,1,CryLock
419,0dd34e1326f18ab113be5ec91003577845f62ce25bbed8f92bff0b4077fe45da.exe,2021-08-27 20:46:46,MedusaLocker_0dd34e1326f18ab113be5ec91003577845f62ce25bbed8f92bff0b4077fe45da.exe,e63e41e15e86489a98dbeb2e6cb44e8a,0dd34e1326f18ab113be5ec91003577845f62ce25bbed8f92bff0b4077fe45da,206,1,1,MedusaLocker
450,cryptowall.bin,2021-08-27 20:46:49,Cryptowall_cryptowall.bin,47363b94cee907e2b8926c1be61150c7,45317968759d3e37282ceb75149f627d648534c5b4685f6da3966d8f6fca662d,108,1,1,Cryptowall
453,511fee839098dfa28dd859ffd3ece5148be13bfb83baa807ed7cac2200103390.exe,2021-08-27 20:46:49,Nemty_511fee839098dfa28dd859ffd3ece5148be13bfb83baa807ed7cac2200103390.exe,f9d28f3d052718588396c4e9901a95df,511fee839098dfa28dd859ffd3ece5148be13bfb83baa807ed7cac2200103390,211,1,1,Nemty
457,fa722d0667418d68c4935e1461010a8f730f02fa1f595ee68bd0768fd5d1f8bb.exe,2021-08-27 20:46:49,HelloKitty_fa722d0667418d68c4935e1461010a8f730f02fa1f595ee68bd0768fd5d1f8bb.exe,85cd7c6931b44a14f4899dfd0039e8b4,fa722d0667418d68c4935e1461010a8f730f02fa1f595ee68bd0768fd5d1f8bb,144,1,1,HelloKitty
458,c7d6719bbfb5baaadda498bf5ef49a3ada1d795b9ae4709074b0e3976968741e.exe,2021-08-27 20:46:49,HelloKitty_c7d6719bbfb5baaadda498bf5ef49a3ada1d795b9ae4709074b0e3976968741e.exe,8e4a887acab5f9475c5fa9a26fb9e720,c7d6719bbfb5baaadda498bf5ef49a3ada1d795b9ae4709074b0e3976968741e,198,1,1,HelloKitty
460,b74d0a068b387f7569f9a42729853e742a99ccd71c45946ae153a39eba6b153e.exe,2021-08-27 20:46:49,HDLocker_b74d0a068b387f7569f9a42729853e742a99ccd71c45946ae153a39eba6b153e.exe,b934f3da07954628bb5423c78b450157,b74d0a068b387f7569f9a42729853e742a99ccd71c45946ae153a39eba6b153e,142,1,1,HDLocker
461,007b5f204f5adfa631bab173a413a849da6d36cb198e9112777facdd090258f2.exe,2021-08-27 20:46:49,Hydra_007b5f204f5adfa631bab173a413a849da6d36cb198e9112777facdd090258f2.exe,3867aff469391fba964309a4ba7a8ca2,007b5f204f5adfa631bab173a413a849da6d36cb198e9112777facdd090258f2,165,1,1,Hydra
